"MMSI","ais_imo","ais_shipname","ais_callsign","vessel_flag_best","vessel_class_best","geartype_best","trip_start","start_port_iso3","start_port_label","trip_start_confidence","trip_duration_days","num_encounters","num_loitering","num_fishing","npg_2026_phase_1","npg_2026_phase_2","vv_url","skylight_IMO","skylight_Vessel.Name","skylight_Flag","skylight_Vessel.Type","skylight_Category","skylight_Gear.Types","skylight_Length..m.","skylight_Skylight.Link","skylight_dark_rendezvous..Phase.1.","skylight_fishing_activity_history..Phase.1.","skylight_standard_rendezvous..Phase.1.","skylight_viirs..Phase.1.","skylight_Total..Phase.1.","skylight_dark_rendezvous..Phase.2.","skylight_fishing_activity_history..Phase.2.","skylight_standard_rendezvous..Phase.2.","skylight_viirs..Phase.2.","skylight_Total..Phase.2.","skylight_Grand.Total","skylight_Area.Presence","skylight_New.Vessel.since.2025..based.on.MMSI.","IHS_GrossTonnage","IHS_LengthOverallLOA.Meters.","IHS_YearOfBuild","IHS_ExName","IHS_PortofRegistry","CountryOfControlName","IHS_GroupBeneficialOwner","IHS_RegisteredOwner","IHS_RegisteredOwnerCountryOfRegistration","IHS_Operator","IHS_ShipManager","IHS_TechnicalManager","Non.Compliance.History..yes...sister.ship.","Type.of.Non.Compliance","Vessel.Non.Compliance.Description","SisterShip.s.Type.of.Non.Compliance","Sister.Ship.Non.Compliance.Description","SisterShipWithNonComplianceConcerns","Sources","phase1_2025","phase2_2025"
"412549598","1046477","ZHOU YU 936","BZVF6","CHN","fishing","fishing",2026-04-14 08:03:54,"CHN","ZHOUSHAN",4,16.63,0,4,6,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/3fea25309-991e-f480-8765-bd49fbdd1382?&start=2026-03-01&end=2026-04-30"")",1046477,"ZHOU YU 936","China","CARGO","cargo","SQUID_JIGGER",40,"https://app.skylight.earth/vesseldetails/412549598?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,1,1,0,0,0,0,0,1,"Inside Phase 1 only","No",349,44.8,2024,"","WEIHAI, SHANDONG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549599","1046520","ZHOU YU 937","BZVF7","CHN","fishing","fishing",2026-04-22 08:05:03,"CHN","ZHOUSHAN",4,8.63,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aab370ce6-656c-8836-d642-6e65a2503a2b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2024,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549601","1046532","ZHOUYU938","BZVF8","CHN","fishing","fishing",2026-04-22 08:31:53,"CHN","ZHOUSHAN",4,8.63,0,0,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/55a6ab640-0147-536b-157b-3b7586c1916f?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2024,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549671","1103574","ZHOU YU 939","BKUL","CHN","fishing","fishing",2026-04-22 08:25:41,"CHN","ZHOUSHAN",4,8.63,0,0,1,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/aea700663-3908-b61f-72e7-58522264c30f?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,44.8,2025,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549672","1103586","ZHOU YU 940","BKUM","CHN","fishing","fishing",2026-04-22 07:29:54,"CHN","ZHOUSHAN",3,8.67,0,0,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/99ad078e4-4d51-70c7-d630-a8e72b0f6c9c?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,44.8,2025,"","ZHOUSHAN, ZHEJIANG","CHINA, PEOPLE'S REPUBLIC OF","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA, PEOPLE'S REPUBLIC OF","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",FALSE,TRUE
"412549673","1103603","ZHOU YU 951","BKUM2","CHN","fishing","fishing",2026-04-14 08:13:26,"CHN","ZHOUSHAN",4,16.63,0,2,4,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/9c4795097-7e65-37aa-4fd7-4dc291d7e1a8?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,44.8,2025,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549675","1103641","ZHOU YU 952","BKWI","CHN","fishing","fishing",2026-04-14 08:45:00,"CHN","ZHOUSHAN",4,16.63,0,3,3,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/1386c106c-c64a-d944-a8ea-9a5e5386c106?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,44.8,2025,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412549676","1103706","ZHOU YU 953","BKWI2","CHN","fishing","fishing",2026-04-14 08:14:15,"CHN","ZHOUSHAN",4,16.63,0,2,13,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/218275b40-0880-d8cb-7e13-bfbe583dab5f?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,44.8,2025,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412672140","9983982","ZHOU YU 932","BKWM2","CHN","fishing","fishing",2026-04-14 08:36:48,"CHN","ZHOUSHAN",4,16.63,0,4,5,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/243db9adc-cd05-6ec7-ba95-dbeb513ef919?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","ZHOU YU 929 refused to allow an at sea inspection by a US Coast Guard vessel in the SPRFMO convetion area close to the Galapagos islands in 2022. A motion was made to add this vessel and another China flagged vessel to the SPRFMO IUU list but this was blocked by China. Multiple vessels in fleet have a history of AIS spoofing and transmission gaps. Reports of forced labor on the ZHOU YU 901 and 905. ","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, ZHOU YU 680, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"412672150","9983970","ZHOU YU 931","BKWM","CHN","fishing","fishing",2026-04-25 23:22:36,"CHN","ZHOUSHAN",4,5,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/91ef3b46e-e39c-faf2-2434-ce77654a5183?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,349,44.8,2023,"","ZHOUSHAN, ZHEJIANG","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS","CHINA","CNFC ZHOUSHAN OVERSEAS","CNFC ZHOUSHAN OVERSEAS"," ","Sister Ship","","","Multiple","Multiple vessels owned by this company had encounters with the carrier QIAN YUAN in the NPFC area in 2022, after QIAN YUAN had its international fishing license removed by Panama and had been deleted from the NPFC authorised vessel list, which resulted in NPFC IUU listing of the QIAN YUAN in 2026","[ZHOU YU 906, ZHOU YU 972, ZHOU YU 679, ZHOU YU 921, ZHOU YU 905, ZHOU YU 908, ZHOU YU 903, MING TAI, ZHOU YU 909, ZHOU YU 922, ZHOU YU 929, ZHOU YU 8, FENG HUI 9, ZHOU YU 902, ZHOU YU 901, MING HUA, ZHOU YU 916, MING WANG, ZHOU YU 970]","https://www.seafoodsource.com/news/premium/environment-sustainability/china-blocks-sprfmo-from-placing-two-of-its-vessels-on-iuu-blacklist 
JAC Intrep 005 
https://www.undercurrentnews.com/2024/07/05/nearly-70-chinese-vessels-have-entered-peruvian-waters-in-2024/#comments
https://www.greenpeace.org/static/planet4-southeastasia-stateless/2021/05/ef65bfe1-greenpeace-2021-forced-labour-at-sea-digital_final.pdf
https://b2p.theoutlawocean.com/vessels/zhou-yu-921
",TRUE,FALSE
"413548140","9995131","NING FENG LENG 1","BPIX8","CHN","carrier","carrier",2026-04-23 08:23:10,"CHN","ZHOUSHAN",4,7.63,0,1,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6989ecea7-72e6-a4c7-b952-75e6c031481a?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"413607450","1046386","NING FENG LENG 6","BPXB2","CHN","carrier","carrier",2026-03-28 07:34:44,"CHN","ZHOUSHAN",4,33.67,13,14,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/6cdb69dd5-5f95-b657-df22-44790ad4fbe8?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"413881868",NA,"MIN JIANG 6 HAO",NA,"CHN","fishing","trawlers",2026-04-28 23:19:17,"CHN","CHN-856",4,2,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/41a862af8-8cd8-65ef-37e3-81890a294bc4?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000013",NA,"HORNG YIH FWU NO268","BJ4593","TWN","fishing","drifting_longlines",2026-03-18 04:01:34,"TWN","SUAO",4,43.79,0,23,39,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/44229c77c-c5a9-f6da-fe00-1181c21c9cd3?&start=2026-03-01&end=2026-04-30"")",8550702,"HORNG YIH FWU NO268","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",25,"https://app.skylight.earth/vesseldetails/416000013?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",0,0,0,0,0,0,0,0,1,1,1,"Outside Phase 1 only","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000141",NA,"HORNG YIH FWU NO.168","BJ4551","TWN","fishing","drifting_longlines",2026-04-10 06:43:43,"TWN","SUAO",4,20.71,0,14,6,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/c04309ae4-4ae9-3453-5220-6978d617c866?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,27.6,1998,"","SUAO","TAIWAN ","HONG J-Y","HONG J-Y","TAIWAN ","HONG J-Y","HONG J-Y"," ","","","","","","","",TRUE,FALSE
"416000146",NA,"YONG YU SING NO.18","BJ4678","TWN","fishing","drifting_longlines",2026-04-07 08:15:58,"TWN","SUAO",4,23.63,0,5,12,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/100e66e4e-e7e2-d1c4-ec33-5f736f68d5a0?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000212",NA,"JIA YU FA","BJ4606","TWN","fishing","drifting_longlines",2026-03-02 04:12:01,"TWN","DONGGANG",4,59.79,0,43,102,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/63e0d0a3a-a016-a7a9-28a9-cc606062f396?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000292",NA,"JINYI88","HOLINE","TWN","fishing","drifting_longlines",2026-03-18 02:36:30,"TWN","KAOHSIUNG",4,43.88,0,4,6,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/de237eb1c-ce69-cb9a-263c-d43484ae09f1?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,23.9,1999,"FU LIEN TSAI","KAOHSIUNG","TAIWAN"," ","LI X-H","","LI X-H","LI X-H"," ","","","","","","","",FALSE,TRUE
"416000405",NA,"JIN CHINQ FUH NO 62","BJ3930","TWN","fishing","drifting_longlines",2026-03-22 08:26:00,"TWN","SUAO",4,39.63,1,28,47,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/374bda40a-a269-222f-e6d1-600f3621a4cd?&start=2026-03-01&end=2026-04-30"")",129,"JIN CHINQ FUH NO 62","Taiwan","FISHING","fishing","DRIFTING_LONGLINES",25,"https://app.skylight.earth/vesseldetails/416000405?startTime=2026-03-01T00%3A00%3A00Z&endTime=2026-04-29T00%3A00%3A00Z",1,0,0,0,1,0,0,0,0,0,1,"Inside Phase 1 only","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000411",NA,"HORNG YIH FWU NO368","BJ4693","TWN","fishing","drifting_longlines",2026-04-07 03:02:11,"TWN","SUAO",4,23.83,0,3,8,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/464556050-0266-1951-9d98-5262674714fc?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000594",NA,"SHENG YU NO36","BJ4410","TWN","fishing","drifting_longlines",2026-03-03 14:41:35,"TWN","DONGGANG",4,58.38,0,57,69,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/caecea261-1d58-506c-d16a-ff1b3fa59851?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
"416000855",NA,"LIEN YU FA NO31","BJ4736","TWN","fishing","drifting_longlines",2026-04-24 03:36:33,"TWN","DONGGANG",4,6.83,0,0,0,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/17be01f10-032c-7c09-55ac-5e6cd75d1f7b?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,26.15,2002,"","KAOHSIUNG","TAIWAN ","DONGCHENG FISHERIES LTD","DONGCHENG FISHERIES LTD","TAIWAN ","DONGCHENG FISHERIES LTD","DONGCHENG FISHERIES LTD"," ","Sister Ship","","","IUU","DONG CHENG 988 accused of illegal shark finning","","C4ADS internal source available upon request",TRUE,FALSE
"416001052",NA,"JYI TSAIR NO.28","BJ4460","TWN","fishing","drifting_longlines",2026-03-11 12:56:08,"TWN","DONGGANG",4,50.46,0,50,69,TRUE,TRUE,"=HYPERLINK(""https://globalfishingwatch.org/map/vessel/5d92be9f9-980c-6445-df4b-72eb7a96b960?&start=2026-03-01&end=2026-04-30"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE
